review_text,stars,date
"Lo que puedes esperar de un iPhone: un producto de primera, materiales buenos, buenas prestaciones …

El color naranja, espectacular. Entrega en el día de salida, genial por parte de MediaMarkt","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"¿Qué decir? Un gran teléfono, con batería para todo el día y gran parte del siguiente, unas cámaras brutales y un diseño precioso. Lo aconsejo al 110%.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Mua rất nhiều lần tại cửa hàng Cellphones S 55B Trần Quang Khải Quận 1 TP HCM phải nói 1 điều từ bạn Thịnh- Ân quản lý đến nhân viên thu ngân- sale bán hàng rất chu đáo rót nước phục vu KH tư vấn chăm sóc ra về bác bảo vệ trông xe nhiệt tình- 10 điểm không có nhưng- nên đó là lý do mình luôn chọn CPS. Giá mua máy của Cellphones S năm nay luôn đúng giá dù hệ thống khác bán bia kèm lạc gây ức chế cho khách hàng-- đội giá,"Rated 5.0 out of 5,",Review submitted 4 days ago
"ความคุ้มค่า:คุ้มค่า
ประสิทธิภาพ:ยอดเยี่ยม

iPhone 17 Pro Max ที่ได้รับการออกแบบตั้งแต่ภายในจนถึงภายนอกให้เป็น iPhone รุ่นที่ทรงพลังที่สุดเท่าที่เคยสร้างมา โดยแก่นหลักของดีไซน์ใหม่นี้อยู่ที่ตัวเครื่องอะลูมิเนียมแบบชิ้นเดียวที่ขึ้นรูปด้วยความร้อน เพื่อเพิ่มความทนทาน ประสิทธิภาพ และความจุของแบตเตอรี่ให้ถึงขีดสุด","Rated 5.0 out of 5,",Review submitted a week ago
"Erittäin tyytyväinen ostokseen.
Puhelin on nopea, näyttö kirkas ja kamerat todella laadukkaat. Akunkesto on parempi kuin edellisessä mallissa. Kosminen oranssi väri näyttää luonnossa upealta ja erottuu hyvin. Kaikki toimii sujuvasti ja yhteydet ovat vakaat. Suosittelen lämpimästi!","Rated 5.0 out of 5,",Review submitted a week ago
"Ich habe am 15.09. ein iPhone 17 Pro Max bei Ihnen vorbestellt, noch vor dem offiziellen Verkaufsstart am 19.09.
Leider habe ich bisher keine weiteren Informationen zum Versand- oder Lieferdatum erhalten.

Könnten Sie mir bitte mitteilen, wann mein Gerät voraussichtlich verschickt wird und wann ich es ungefähr erhalten werde?","Rated 2.0 out of 5,",Review submitted a week ago
"ความคุ้มค่า:สินค้าไม่มีตำหนิเลย ￼
ประสิทธิภาพ:เครื่องใช้งานได้ปกติ

￼ เดี๋ยวจะไปรีวิวร้านให้ที่อื่นด้วย ￼ ได้รับสินค้าจริง ￼ ถ่ายวิดีโอไว้แต่อัปโหลดไม่ได้ ￼ ใครที่กำลังมองหา iPhone ￼ แล้วอยากผ่อนในช้อปปี้แนะนำร้านนี้เลยค่ะ ￼￼ ของแท้แน่นอนค่ะ ￼ ￼ iPhone 17 ￼สี dark blue ของจริงสวยมากนะคะ สวยกว่ารูปที่ถ่ายมาก","Rated 5.0 out of 5,",Review submitted a week ago
El producto se raya solo con llevarlo en el bolsillo.En ese sentido me a decepcionado bastante el terminal.En remitente es una bestia pero insisto por lo que cuesta apel debería revisar el teléfono y hacerlo con mejor aluminio,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Από το iPhone 15 Pro Max πέρασα στο 17 Pro Max και η διαφορά είναι ξεκάθαρη. Η οθόνη πιο φωτεινή, η κάμερα σε άλλο επίπεδο ειδικά σε χαμηλό φως και η μπαταρία κρατάει αισθητά περισσότερο. Επίσης, δεν ζεσταίνεται εύκολα χάρη στο νέο σύστημα ψύξης. Γενικά νιώθω ότι κρατάω το πιο ολοκληρωμένο iPhone μέχρι σήμερα. Άξιζε η αναβάθμιση!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Ich bin sehr entäuscht von Digitec. Ich habe das iPhone 17 Pro Max vorbestellt am 12.09 um 14.00Uhr bei Digitec. Ich bin sehr grosse Kunde von Digitec und bestelle immer alles elektronische bei Digitec aber dasmal bin ich echt entäuscht. Ich glaube werde nicht mehr bei Digitec einkaufen in Zulunft oder sicher nie wieder was vorbestellen...,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Hej.

Det är dags för en liten uppgradering. Min iPhone 14 PM batteri känns lite trött samt att flera appar inte hålls igång samtidigt.

Äntligen har Apple uppgraderat RAM till 12 GB och då kommer förmodligen allt fungera felfritt.

Nackdelen är att jag måste vänta tills oktober för att få min lur.","Rated 4.0 out of 5,",Review submitted 3 weeks ago
"Habe es am 12. 09. 2025 vorbestellt und heute bekommen. Leistung, Optik und Bedienung ist einfach Apple-typisch hervorragend. Der Preis ist halt extrem hoch!!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
La cámara ha mejorado mucho respecto al iPhone 15 pro. El botón de cámara va muy bien. En cuanto a duración de la batería también se nota la mejora. Viniendo de un iphone15 pro Max recomiendo su comprar.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Habe es am 12.09.2025 vorbestellt und heute bekommen.
Leistung,Optik und Bedienung ist einfach Apple-typisch hervorragend.
Der Preis ist halt extrem hoch!!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
ในที่สุดก็ได้มา🤣 ร้านจัดส่งไวมากๆๆๆ สั่งวันนี้ส่งถึงมือพรุ่งนี้เลย ห่อมาไม่มีบุบค่ะ ตัวเครื่องสวยมาก สีดีฟบลู เล็งตั้งแต่ออกมาวันแรก สวยที่สุดแล้ว กลมกลืนละมุนกันหมด ไม่มีตำหนิไม่มีรอยหรือฝุ่นใดๆ หลังจากใช้งานมา 5 วัน เครื่องไม่ค่อยร้อนแบบที่โฆษณาจริงๆค่ะ ระบายความร้อนได้ค่อนข้างดีเลย ไม่ร้อนจี๋แบบ 16pm ถูกจายมากๆเลยค่ะ😚🫶🏻,"Rated 5.0 out of 5,",Review submitted a week ago
"Köpte min genom annan butik men allmänt en riktigt schysst mobil som jag uppgraderade från en 13 Pro. Känns mycket snabbare, bättre kamera och 6,3"" är en helt perfekt storlek. Batteritiden är förstås brutalt mycket bättre än min gamla. Enda negativa är väl ramen runt kameran som lätt repas.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Quality:Baik
Performance:Baik

Sentiasa update dengan seller untuk tau progress bila boleh dapat. Seller respond dengan pantas. Penghantaran pon ngam2 smpai jam 11.30mlm, dah nk tedo dah… hehehe.. igat esok smpai. Kalu tak smpai malam tu takboleh tedo😅😂… thanks so much seller & delivery superb👍.","Rated 5.0 out of 5,",Review submitted a week ago
"Ich habe jetzt das 5. Jahr in Folge bei MediaMarkt das neue iPhone punktgenau zum Liefertermin bestellt. NIE kam das iPhone pünktlich.
Das ist ein absolutes Armutszeugnis und sollte absolut nicht weiter so gehandhabt werden.
Wird ab sofort nur noch Apple selbst.","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Προερχόμενος από 16 Pro Max και οι διαφορές είναι ΤΕΡΑΣΤΙΕΣ κατά την χρήση…. Απ το 1 λεπτό χρήσης είδα τις διαφορές…. Αξίζει η αγορά του , σίγουρα…. να συμπληρώσω ότι αλλάζω συχνά τα τηλέφωνα οπότε έχω μέτρο σύγκρισης… Τα υπόλοιπα περί τσιμπημένης τιμής τα ακούω βερεσέ","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"ประสิทธิภาพ:ดีมาก
ความคุ้มค่า:ดีมาก

จัดส่งไวมาก พี่ขนส่งโทรมาแจ้งตั้งแต่เช้าเลยค่ะ จัดส่งถึงมือผู้รับเลย ขนาดบอกว่าให้วางที่บ้านให้ก่อน เขาก็รอที่จะส่งให้ถึงมือเองเลยดีมากถือว่าเซฟของแบบมากๆเลยค่ะ แพ็กกันกระแทกมาอย่างหนาแน่นดี กล่องก็มาในสภาพนางฟ้ามาก จริงๆกดไม่ทันสีเงิน แต่พอเจอเครื่องสีดีฟบลูคือสวยมากๆ","Rated 5.0 out of 5,",Review submitted 3 weeks ago
Précommande faite le 12 septembre pour avoir l’iphone le 19 septembre — jour de la sortie officielle. On est le 26 septembre et aucune nouvelle de mon iphone et l’équipe n’est pas capable de me donner un délai de livraison.,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
ใช้มาหลายวันแล้ว ไม่เจอปัญหาใดๆ ใส่เคสแล้วสวยมาก กล้องชัดสุดๆ ถ่ายวิดีโอกลางแดดเครื่องร้อนน้อยมาก ไม่ได้ติดฟิล์มฐานกล้องแต่พาน้องไปทะเล วางบนเรือคายัค โดนทราย ไม่เป็นรอยใดๆ ไม่ได้เป็นรอยง่ายขนาดนั้นค่ะ ใช้งานทั่วไปไม่ได้ถนอม ใส่ในกระเป๋ารวมกับของอื่นๆ ก็ยังไม่มีรอยนะคะ,"Rated 5.0 out of 5,",Review submitted a week ago
"El iPhone 17 Pro Max me ha sorprendido: rápido, con una cámara increíble y batería que dura todo el día. Es caro, pero vale cada euro.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"iPhone 17 Pro Max 2 TB у кольорі Deep Blue виглядає космічно. Максимальний обсяг пам’яті й нові функції з презентації – це справжній флагман. Так, ціна 118 999 ₴ висока, але для тих, хто хоче топ – це найкращий вибір для передзамовлення.","Rated 5.0 out of 5,",Review submitted 4 weeks ago
Batteriet kunne holde lengre iom at telefonen er helt ny. Ellers en strålende telefon som svarer til forventningene. At den veier mindre enn min forrige iPhone er en stor pluss.,"Rated 5.0 out of 5,",Review submitted 6 days ago
"Overall seller 10/10. Mula2 agak risau takut fon sampai lewat drpd tarikh yang ditulis (ETA 26 Sept). Alhamdulillah sampai 25/9. Pembungkusan yang tebal, boleh tengok dlm video. To seller, semua berfungsi. Kalo ada apa2 kerosakan akan dibagitahu😉.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"das iPhone 17 Pro Max ist ein sehr schönes iPhone. Die Farbe ist der Hammer.

Dazu muss ich noch Media Markt loben das ich es tatsächlich zu Release bekommen habe.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
... und segle weiter über den See aus Tränen von unbefriedigten Vorbestellern und Android Usern. Ich bin ein Fanboy und werde immer einer sein. Ein Fanboy mit einem beinahe orangen iPhone.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
