review_text,stars,date
These headphones are brilliant with comfort and excellent sound quality. Wouldn’t use any other brand or style,Rated 5.0 out of 5,2 years ago
Comfortable and great sound quality. They are a must when I am traveling by air! They have a great battery life too.,Rated 5.0 out of 5,4 years ago
"Good Points: Bought as an early birthday present, great value for money. Perfect gift

Improvement Points: Didn’t come with headphone wire",Rated 5.0 out of 5,4 years ago
Love these! Even though they was on Amazon $20 cheaper on sale. Still happy with my purchase. They was delivered same day so worth it.,Rated 5.0 out of 5,a year ago
"Bought these for a gift assuming new condition. they arrived in less than new packaging and in non working condition. Wont turn on, or take a charge. Completely dead on arrival.",Rated 1.0 out of 5,4 years ago
Clear quality sound with nice sounding bass but are very firm with the headband but you could probably replace it. Overall 5/5,Rated 5.0 out of 5,4 years ago
Was a gift for my daughter. The sound quality is great and they aren’t heavy on her head. Very pleased,Rated 5.0 out of 5,2 years ago
"Super comfortable, they really help me concentrate when WFH because of the noise cancelling feature.",Rated 5.0 out of 5,a year ago
These are the BEST headphones I’ve ever owned! I just wish I could figure out how to attach them to my iPhone with a cord lol,Rated 5.0 out of 5,10 months ago
"You can’t really go wrong with beats head phones. They always sound crisp and clean. And they last a long freaking time, 100% worth the purchase.",Rated 5.0 out of 5,3 years ago
Great sound %26 comfort fit.Good battery life %26 storage pouch included.,Rated 5.0 out of 5,9 months ago
If you’re going to the gym don’t purchase to weak. The base isn’t beaten enough you can still hear everything that’s going on around you.,Rated 2.0 out of 5,a year ago
my grandchild loved it. it was a early christmas gift. it haven't been used very long. still new. the reason for the four star.,Rated 4.0 out of 5,a year ago
"Good Points: Look fantastic

Improvement Points: Catches long hair around the ear pieces.",Rated 5.0 out of 5,4 years ago
"Order showed was delivered on Nov. 14th
Package was supposedly delivered , delivery picture shows package was delivered on my driveway in the rain.
Not sure why package wasn’t left on my covered front porch next to my door or even in the plastic delivery tote I keep on my porch.
( if it was actually delivered)

contacted Walmart twice now first time Nov.14th said would reship order within 48hrs called walmart again Nov.20th said they would refund order amount within 48hrs. asked if they could just reship items since was early Black Friday deal for Christmas
Walmart said I could repurchase but not at Black Friday price about $70 more.

Pictures show where package was supposedly left in the rain and how close a covered porch out of the rain and delivery tote and front door are.",Rated 1.0 out of 5,10 months ago
Sounds Great. Really good for gym training sessions. it sits perfectly over the ears and doesn't move.,Rated 5.0 out of 5,4 years ago
Bought for myself and my daughter loved them so bought another pair for her for Christmas. Comfortable and good sound quality.,Rated 5.0 out of 5,3 years ago
more than happy with these dr dre beats . the sound is amazing i should have got these long ago 10/10 you simply cant go wrong with these,Rated 5.0 out of 5,3 years ago
"I love these headphones. They are lightweight, loud, have noise cancellation and i swear the battery last forever. They dont take long to charge either!",Rated 5.0 out of 5,2 years ago
"It was a great product pretty loud even with out noise cancellation, gets kinda uncomfortable if you wear them for awhile but overall great headphones.",Rated 4.0 out of 5,3 years ago
The headphones only worked for a month and a half . Tried to return and couldnt because the return date had expired. and it was a third-party was involved.,Rated 1.0 out of 5,a year ago
"Loving the noise cancellation on the headphones, I use them daily between the gym, sleeping, or even just out for walks. Great sound while using it on the phone too",Rated 5.0 out of 5,4 years ago
"One is an excellent product, perfect audio, it is super comfortable!",Rated 5.0 out of 5,4 months ago
"Love these headphones. Great sound, great battery life, easy to travel with! Fairly priced and packaged well. Would recommend.",Rated 5.0 out of 5,4 years ago
I bought the product in September 2020. The microphone is now very noisy that is making the product useless. I do not recommend this product to anyone. This expensive product did not even make it to a year.,Rated 1.0 out of 5,4 years ago
Comfortable fit! Long battery life and super stylish. Highly recommend,Rated 5.0 out of 5,a year ago
"I have had my beats solo 3 for less than 6 months and they charge,but won't turn on . I have no one to contact this is crazy",Rated 1.0 out of 5,4 months ago
These beats are great for everyday. I use them to work out mainly. They stay on my head and the quality of good.,Rated 5.0 out of 5,4 years ago
"My daughter enjoying the beats. The audio, the style and the price are perfect.",Rated 5.0 out of 5,a year ago
"My kids got these and love them, Good sound! They actually like them better than their airpod’s!",Rated 5.0 out of 5,a year ago
"I like the headphone quality and features, but the comfortable issues does not really good when use it for a longer time.. Over all I will give 8 out of 10",Rated 5.0 out of 5,3 years ago
These work really well and the sound is good however they are extremely uncomfortable after a few hours to the point where they’d give me headaches.,Rated 3.0 out of 5,3 years ago
"The headphones are a little bit smaller than I thought they would be, but the sound is excellent.",Rated 5.0 out of 5,a year ago
These beats don’t even work. I want a refund the only last for two months and they don’t work no more and I don’t even use them like that.,Rated 1.0 out of 5,9 months ago
bought for my teenage grandson. Very nice and great sound,Rated 5.0 out of 5,8 months ago
"Great sounding headphone that I’m now wearing daily. Sound quality is clear and crisp, regardless of it being music, other audio or when taking a call.",Rated 5.0 out of 5,4 years ago
Amazing sound. Can not tell that they are refurbished. Extremely happy. Amazing.,Rated 5.0 out of 5,a year ago
Love this Beats . Super nice design and feet great. Very like this color and rose gold . I can use this beats all day. So I very happy with this product,Rated 5.0 out of 5,2 years ago
The price was unbeatable what a big savings thank you my kids really wanted this for Christmas and I was able to get it.,Rated 5.0 out of 5,10 months ago
"No where in the description did it say that these are used beats! BUYER BEWARE! We'll see on Christmas, as this is a gift.",Rated 1.0 out of 5,a year ago
These are great travel companions! They block out residual noise for a perfect music/ podcast listening experience. The charge lasts a long time too.,Rated 5.0 out of 5,3 years ago
"I really liked these headphones a lot. They were very loud even when they weren’t on your head which I liked. However, when they are on your head nobody else can hear what you were listening to which I really enjoyed.",Rated 5.0 out of 5,4 years ago
I like that I can use them wireless and without having to take out hearing aides,Rated 4.0 out of 5,10 months ago
"Have these and absolutely love them! They are perfect for travel￼, weather on the airplane or a long car ride. Easy to put on and stay in place versus apple headphone(just my personal experience)",Rated 5.0 out of 5,2 years ago
